DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2012,80.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2013,80.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2014,81.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2015,81.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2016,81.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2017,82.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2018,82.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2019,82.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2020,82.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2021,82.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2022,83.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2023,84.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SE,2024,83.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2009,71.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2010,70.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2011,69.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2012,69.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2013,70.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2014,70.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2015,71.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2016,71.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2017,73.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2018,74.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2019,74.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2020,73.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2021,75.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2022,76.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2023,75.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SI,2024,75.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2009,70.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2010,70.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2011,70.6,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2012,71.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2013,71.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2014,72.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2015,72.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2016,73.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2017,74.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2018,74.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2019,74.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2020,74.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2021,74.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2022,76.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2023,76.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PC_POP,Y15-64,T,SK,2024,76.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2012,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2013,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2014,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2015,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2016,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2017,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2018,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2019,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2020,-0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2021,0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2022,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2023,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,AT,2024,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2012,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2013,-0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2014,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2015,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2016,0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2017,0.2,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2018,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2019,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2020,0.4,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2021,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2022,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2023,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BE,2024,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2012,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2013,1.7,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2014,3.1,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2015,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2016,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2017,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2018,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2019,5.0,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2020,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2021,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2022,0.1,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2023,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,BG,2024,1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2012,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2013,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2014,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2015,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2016,-0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2017,-0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2018,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2019,3.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2020,3.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2021,2.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2022,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2023,3.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CY,2024,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2012,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2013,2.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2014,3.0,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2015,2.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2016,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2017,2.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2018,2.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2019,1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2020,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2021,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2022,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2023,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,CZ,2024,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2012,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2013,1.0,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2014,0.5,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2015,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2016,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2017,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2018,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2019,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2020,0.3,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2021,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2022,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2023,2.4,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DE,2024,1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2012,-1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2013,-1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2014,-1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2015,-0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2016,0.9,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2017,1.3,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2018,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2019,1.6,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2020,1.1,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2021,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2022,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2023,1.8,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,DK,2024,2.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2012,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2013,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2014,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2015,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2016,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2017,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2018,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2019,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2020,-0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2021,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2022,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2023,2.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EA20,2024,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2012,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2013,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2014,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2015,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2016,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2017,3.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2018,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2019,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2020,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2021,-0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2022,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2023,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EE,2024,3.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2012,-0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2013,-0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2014,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2015,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2016,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2017,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2018,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2019,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2020,-2.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2021,-0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2022,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2023,4.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EL,2024,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2012,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2013,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2014,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2015,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2016,-0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2017,-0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2018,-0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2019,-0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2020,-1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2021,0.0,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2022,0.2,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2023,2.3,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,ES,2024,0.9,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2012,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2013,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2014,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2015,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2016,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2017,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2018,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2019,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2020,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2021,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2022,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2023,2.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,EU27_2020,2024,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2012,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2013,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2014,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2015,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2016,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2017,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2018,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2019,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2020,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2021,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2022,2.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2023,2.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FI,2024,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2006,0.0,,
