DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2007,-0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2008,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2009,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2010,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2011,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2012,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2013,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2014,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2015,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2016,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2017,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2018,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2019,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2020,-0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2021,0.2,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2022,1.0,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2023,1.9,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,FR,2024,1.5,d,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2012,-1.7,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2013,-1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2014,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2015,3.0,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2016,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2017,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2018,-0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2019,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2020,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2021,2.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2022,3.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2023,2.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HR,2024,2.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2012,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2013,2.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2014,4.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2015,4.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2016,5.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2017,4.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2018,3.7,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2019,2.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2020,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2021,2.1,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2022,2.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2023,3.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,HU,2024,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2012,-1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2013,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2014,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2015,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2016,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2017,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2018,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2019,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2020,-1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2021,1.8,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2022,3.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2023,6.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IE,2024,3.3,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2012,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2013,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2014,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2015,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2016,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2017,1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2018,1.8,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2019,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2020,-1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2021,-1.1,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2022,-0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2023,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,IT,2024,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2012,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2013,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2014,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2015,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2016,3.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2017,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2018,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2019,2.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2020,2.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2021,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2022,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2023,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LT,2024,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2012,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2013,1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2014,2.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2015,1.5,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2016,0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2017,-0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2018,0.2,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2019,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2020,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2021,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2022,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2023,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LU,2024,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2012,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2013,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2014,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2015,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2016,2.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2017,2.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2018,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2019,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2020,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2021,-1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2022,-0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2023,-1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,LV,2024,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2012,4.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2013,5.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2014,6.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2015,4.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2016,4.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2017,4.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2018,5.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2019,4.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2020,3.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2021,3.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2022,4.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2023,4.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,MT,2024,5.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2012,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2013,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2014,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2015,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2016,0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2017,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2018,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2019,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2020,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2021,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2022,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2023,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,NL,2024,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2012,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2013,2.0,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2014,2.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2015,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2016,2.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2017,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2018,2.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2019,2.3,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2020,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2021,3.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2022,3.5,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2023,4.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PL,2024,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2012,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2013,-0.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2014,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2015,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2016,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2017,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2018,2.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2019,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2020,-0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2021,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2022,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2023,4.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,PT,2024,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2012,3.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2013,0.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2014,1.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2015,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2016,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2017,3.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2018,2.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2019,3.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2020,2.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2021,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2022,3.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2023,2.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,RO,2024,1.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2008,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2009,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2010,0.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2011,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2012,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2013,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2014,1.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2015,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2016,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2017,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2018,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2019,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2020,-0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2021,0.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2022,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2023,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SE,2024,1.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2012,-1.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2013,-0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2014,0.7,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2015,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2016,1.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2017,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2018,3.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2019,3.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2020,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2021,0.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2022,1.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2023,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SI,2024,0.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2012,1.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2013,1.3,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2014,1.6,b,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2015,1.6,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2016,2.1,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2017,1.9,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2018,1.5,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2019,0.8,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2020,0.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2021,0.2,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2022,1.4,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2023,2.0,,
ESTAT:TIPSLM60(1.0),14/04/25 23:00:00,A,PPCH_3Y,Y15-64,T,SK,2024,2.0,,
